timestamp,value-0,value-1,value-2,reconstructionError-0,reconstructionError-1,reconstructionError-2,is_anomaly
46,0.3894822753515175,0.5347796744080815,1.0432869333151056,0.1545030921697616,0.4391140937805176,0.7577114701271057,0
47,0.9072094327331818,0.6805372074048127,0.8566243992911924,0.1554145067930221,0.4289928376674652,0.7337101101875305,0
48,0.8202153547281996,-0.065547380310062,1.141023227827312,0.1588304936885833,0.4249931275844574,0.7646666765213013,0
49,0.3186721701054096,0.3404002688626718,1.0863660492260945,0.1586653739213943,0.4323072135448456,0.8007034659385681,0
50,-0.0121888891910326,0.7029600554677635,0.9836877045083848,0.1576184779405594,0.4211037158966064,0.7905617952346802,0
51,0.2551961611081813,0.2470706527953927,1.0995013900177462,0.1573748588562011,0.4209949076175689,0.8063272833824158,0
52,0.8702988032824129,0.1007290798592776,1.0346659251185022,0.1528169214725494,0.4217563271522522,0.8029868006706238,0
53,0.8907920969328504,0.6723638252038562,1.0061349851948902,0.1558033227920532,0.4245010912418365,0.8188220858573914,0
54,0.3604361442376633,0.5164583907144455,0.996034663219744,0.1558792889118194,0.4241441786289215,0.8092698454856873,0
55,-0.0070223473070888,0.0815404652019127,1.0262130690397029,0.1548058539628982,0.4258663356304168,0.8337442278862,0
56,0.3501703857119568,0.5446611634465776,0.8363684308548799,0.1541807651519775,0.4279088079929352,0.8009945750236511,0
57,0.9180943564750056,0.6853327442031826,0.9832692627633776,0.1554328203201294,0.4284494817256927,0.8202036023139954,0
58,0.8525965090437578,0.0146912596349584,0.8729946094710614,0.1591110080480575,0.4315381050109863,0.774215042591095,0
59,0.2557750367615233,0.367058022528048,0.8241757505249778,0.1590961217880249,0.4351425170898437,0.7318021059036255,0
60,0.0007814381351907,0.7426400567750153,1.1137634536743148,0.1584024429321289,0.4421888291835785,0.7553607821464539,0
61,0.390903616209374,0.1633298476904141,1.048814315327081,0.1593824476003646,0.4350162446498871,0.7450653910636902,0
62,0.9706665267275388,0.0812584716539312,0.9934315279823172,0.1719879209995269,0.43379607796669,0.7374404072761536,0
63,0.8509574018836038,0.7212481455376061,0.8729302230696278,0.1674774736166,0.4430051743984222,0.7168098092079163,0
64,0.3086715174241565,0.425315844357377,0.9495721459417868,0.1669898480176925,0.4307415187358856,0.7096049189567566,0
65,0.115984690366067,0.017678766333499,1.033556235692329,0.161377415060997,0.4271456301212311,0.7100867629051208,0
66,0.383466383646117,0.4859377882113642,1.028184663801574,0.161887839436531,0.4180972278118133,0.7402821779251099,0
67,0.9715590187700452,0.6293342922820868,0.8916812358712771,0.1689148247241974,0.4085262417793274,0.7258265018463135,0
68,0.8622755541982637,0.0270730735572021,1.101034670940637,0.1698481887578964,0.4089530110359192,0.7636590003967285,0
69,0.3328342076501546,0.2743579487219408,0.9371847266573154,0.1699818670749664,0.3986518383026123,0.7801823019981384,0
70,0.0756825435238699,0.7935686239953138,1.0823746434024235,0.1662967652082443,0.4084872305393219,0.773472249507904,0
71,0.4180385625964584,0.1627519511002617,0.881614650347255,0.1669580191373825,0.4085949957370758,0.7457605004310608,0
72,0.9406790757661162,0.1270016148466337,0.9583409943754612,0.1630079746246338,0.4115043580532074,0.7401151657104492,0
73,0.8991802119479806,0.748817628491908,0.8957591131922175,0.1685885339975357,0.4164876043796539,0.743137538433075,0
74,0.3718353809336946,0.3994772649385158,0.9432444660391504,0.1692641228437423,0.4131230413913727,0.7417214512825012,0
75,-0.0825064233147411,0.0233524207148904,0.9379855441307864,0.1797439604997635,0.4136408865451813,0.7267745137214661,0
76,0.4078967854988813,0.5539553789907675,1.17971602869804,0.1802426427602768,0.4232069551944732,0.755262553691864,0
77,0.9439828885834416,0.6571593918669649,0.9914622323136812,0.1765070706605911,0.427774578332901,0.7709569931030273,0
78,0.972029141773253,0.0993323066375762,0.7444581953007523,0.1904428601264953,0.4318846762180328,0.7153849005699158,0
79,0.3301687721172496,0.3279131414783042,1.1186908491522642,0.1904075443744659,0.4371417462825775,0.7473639845848083,0
80,-0.0256930348685944,0.7171788683801437,0.987823369428384,0.1956019848585128,0.4229318797588348,0.7313068509101868,0
81,0.3889951388694477,0.2335442033826731,1.023376279423596,0.1949025690555572,0.4286597371101379,0.7543782591819763,0
82,0.9552210016458662,0.07239638105834,1.0391160734298135,0.1967553943395614,0.4252261817455292,0.7679528594017029,0
83,0.9703048252593492,0.7866726982895431,0.7759033237922386,0.2059427350759506,0.4326632618904114,0.7512323260307312,0
84,0.2544756863118482,0.4627283594797503,1.0304198495213406,0.2053190767765045,0.4409230351448059,0.7666996121406555,0
85,-0.0212395702997879,0.0642608117904922,0.9111417466809434,0.2012427300214767,0.4430935084819793,0.7618942856788635,0
86,0.3622167003425821,0.5797943965477759,0.7838757615310165,0.200405940413475,0.4481235146522522,0.6959885358810425,0
87,0.9468653603177136,0.723311773713688,0.7963547512890159,0.200916051864624,0.4603657722473144,0.6671826243400574,0
88,0.8404253023903764,0.0015477286172339,0.9860226412397708,0.1846245974302292,0.455193430185318,0.7025927901268005,0
89,0.2882835966913245,0.3457999142481143,0.8792181362892768,0.1844422072172165,0.4576357901096344,0.6618494987487793,0
90,-0.0674743384016032,0.8419316501592149,1.0176826574972837,0.1872099190950393,0.4825696647167206,0.6672191619873047,0
91,0.4477561290982639,0.2474683906003046,0.8551767755148657,0.1887751668691635,0.4839731156826019,0.639965832233429,0
92,0.9719929546477756,0.0920114278270303,1.033947081584793,0.1910173296928405,0.4850988090038299,0.6389203667640686,0
93,0.823333571659426,0.676783776720481,1.0980468387248086,0.1731133162975311,0.4642201066017151,0.6899920105934143,0
94,0.2590278363739841,0.4672776637704003,0.9220179497598532,0.1730825752019882,0.4650460183620453,0.6718264818191528,0
95,0.055966234898126,-0.0193498522395374,0.9523899661902494,0.1690151542425155,0.4608144760131836,0.6780927181243896,0
96,0.4057651204281374,0.509273418740583,0.9681462306900208,0.1698358654975891,0.4495990872383117,0.7050905227661133,0
97,0.8849529205616267,0.619162722199466,1.0005627445217782,0.1620144695043563,0.4310925602912903,0.7358254790306091,0
98,0.8422373273582805,0.02222598027382,0.7884902463256471,0.162344604730606,0.4321376383304596,0.7066277265548706,0
99,0.2665571992785236,0.2809054671617755,1.0916029504900602,0.1623841673135757,0.4249718189239502,0.7427902221679688,0
100,0.0671991232660986,0.7797289866529817,1.1174745059595268,0.1547925770282745,0.4114063382148742,0.7602789998054504,0
101,0.3273277546973226,0.2038656023279588,1.212551979972967,0.1523438543081283,0.4072894155979156,0.824666440486908,0
102,0.9571178907346204,0.1188044843043901,1.043235033135436,0.1503374427556991,0.4089694619178772,0.8263342976570129,0
103,0.8451670930595597,0.766415693209846,1.052254791920854,0.1527072340250015,0.4255711734294891,0.8177197575569153,0
104,0.2732610770351572,0.3374600095487259,0.8346603706626089,0.1526497155427932,0.4096234738826751,0.8047898411750793,0
105,0.0422402099971259,0.0157543643655123,0.9856475509250132,0.1533024609088897,0.4111709594726562,0.8104256987571716,0
106,0.4581588874023875,0.6174560369929102,1.0367651110817493,0.1547848135232925,0.4276319146156311,0.8215997815132141,0
107,0.9292418833465824,0.662534473212707,1.0464639381483354,0.1601649969816208,0.4347454011440277,0.8291504979133606,0
108,0.862511052571461,0.0152963220509195,1.1289271057001111,0.1622015535831451,0.4342052638530731,0.883845329284668,0
109,0.3710484346354338,0.400056056461815,0.8852200872332805,0.1628804057836532,0.4475825428962707,0.8479679226875305,0
110,0.0402013447831406,0.7781438995155284,1.069087081319249,0.164108470082283,0.4475049972534179,0.8390026092529297,0
111,0.4765538679596872,0.1961274403295556,1.005958217615384,0.1675274819135666,0.4469046592712402,0.7982840538024902,0
112,0.8467801277325377,0.1603580709928145,0.951725932738727,0.1541690081357956,0.4499866962432861,0.78352290391922,0
113,0.9606527574788308,0.6645876056019004,1.0498728914859612,0.1682231426239013,0.4310171604156494,0.7825283408164978,0
114,0.3003970497146809,0.4699146978625885,1.0062449689767765,0.1682281494140625,0.4470569789409637,0.8090386390686035,0
115,-0.0022658875249274,-0.0622978275871779,1.0661124818313434,0.1705804765224456,0.4439083039760589,0.8239368796348572,0
116,0.431861422575834,0.5184022038698827,1.0846502395208033,0.1697570085525512,0.4284678101539612,0.8329882025718689,0
117,0.920650725845157,0.6146684693928914,0.97539049894996,0.1687356382608413,0.4205830097198486,0.8210708498954773,0
118,0.8010725626873462,0.0250067225276316,0.9946768835253272,0.1622034162282943,0.4211505949497223,0.7972198128700256,0
119,0.2639796968616218,0.4471573344662969,1.144263499078122,0.1615383476018905,0.4269081652164459,0.8430166244506836,0
120,-0.069619708662334,0.7117810156544986,1.03980496453664,0.1680512130260467,0.414614588022232,0.8386392593383789,0
121,0.5154819856099024,0.1340765419345939,1.0147270516226696,0.1696650087833404,0.4098551273345947,0.8399921655654907,0
122,0.923678960901809,0.0783392851415748,0.9668305184913066,0.1787716448307037,0.4043821394443512,0.8421112298965454,0
123,0.8947868354115022,0.7396763056726376,1.1374323517732683,0.1703712940216064,0.4179230630397796,0.8586181998252869,0
124,0.3006321528697216,0.4484904695419924,0.890717598437518,0.1703742742538452,0.4152646958827972,0.8399640321731567,0
125,0.0271611991805479,-0.0237208112574673,1.0744312926045536,0.1687947809696197,0.4166343212127685,0.8412119150161743,0
126,0.3911946994254164,0.5644036716509736,1.019138323161069,0.1678051501512527,0.4237940013408661,0.8296413421630859,0
127,0.9614033762157432,0.5562246376305827,0.9174813962269864,0.1731258481740951,0.4145946204662323,0.8203903436660767,0
128,0.8634070098980551,0.0183944887282376,1.1627486530732063,0.1797372102737426,0.4141469895839691,0.8508672118186951,0
129,0.2314211609811225,0.3214209689800988,0.9365359586427652,0.1799744963645935,0.3995061814785003,0.814069390296936,0
130,0.0899891986420203,0.750390867907797,0.9608286980737568,0.1712519377470016,0.4065022468566894,0.7990982532501221,0
131,0.3835183361056951,0.151999481196106,0.9914919498555128,0.1670015901327133,0.4079658985137939,0.7960129976272583,0
132,1.0003187563012998,0.1504434366102278,1.1828041652839163,0.1770435571670532,0.4123566746711731,0.8347430229187012,0
133,0.8111459086984191,0.6673618731374225,1.2135405386573213,0.1676802933216095,0.3993280529975891,0.850744903087616,0
134,0.2855594288279729,0.4339671392564901,1.008326694462109,0.1676584780216217,0.3972278535366058,0.8699260950088501,0
135,-0.0514374879729731,-0.0077466494802095,0.9894524934867056,0.1722402721643448,0.3980049788951874,0.8551702499389648,0
136,0.5039519773458014,0.5752723665613235,0.9481950190078308,0.1758324950933456,0.3995629847049713,0.8425090909004211,0
137,0.8830255496615006,0.6140443757957343,1.045452453619791,0.1658964306116104,0.408609539270401,0.8638655543327332,0
138,0.8410566355840091,0.0493586084257972,0.9223005369397612,0.1635520756244659,0.4102833867073059,0.821446418762207,0
139,0.2711313281690142,0.3743175278220274,1.1502471582584144,0.1632865220308303,0.4158116281032562,0.8595095872879028,0
140,-0.0255944771485378,0.7121720334110497,0.9545425079820402,0.1690715849399566,0.4089767634868622,0.8593743443489075,0
141,0.5052351217639947,0.192990254450775,0.9796082209202556,0.1728738844394683,0.412008672952652,0.8564567565917969,0
142,1.0464195681062085,0.1061165803815704,0.995974155744703,0.179744467139244,0.4091562330722809,0.8217536807060242,0
143,0.8767302385225062,0.740776476539985,1.0035459922335237,0.1870638877153396,0.422739177942276,0.7816608548164368,0
144,0.2442977818092954,0.4128634535318998,1.1395246046698717,0.1872462630271911,0.4198959469795227,0.8063513040542603,0
145,0.0032944024766819,0.0299814048412601,0.9605615640159166,0.1839000731706619,0.421653002500534,0.8009754419326782,0
146,0.4801167405163488,0.6495340646254907,1.145519764871621,0.1828810423612594,0.4334650635719299,0.8362751007080078,0
147,0.9302710635176348,0.6661744128068218,1.0297972694321142,0.1886595040559768,0.4421648979187011,0.8331659436225891,0
148,0.8407397625289833,0.0445776585764777,0.9461801357561784,0.1886096745729446,0.4419021606445312,0.8369097709655762,0
149,0.3281575386666705,0.3693708597900861,1.0395151260482485,0.1887539774179458,0.4413968026638031,0.8155142068862915,0
150,0.0206472315281071,0.7763390900949599,1.0037974671950496,0.1861445605754852,0.4534327685832977,0.8234254717826843,1
151,0.8725352952451613,0.1657115111349374,1.0906208211996715,0.2152690887451172,0.4507480561733246,0.840535581111908,1
152,1.864101032901821,0.1380253163905657,0.9176233663551564,0.404425710439682,0.4522316455841064,0.824299156665802,1
153,1.6452903350156105,0.6792197077065255,1.0573297917929143,0.5523412823677063,0.4392441213130951,0.8295819163322449,1
154,0.4331651368510891,0.375113600650346,0.9001850545558319,0.5543021559715271,0.4346875846385956,0.7863898873329163,1
155,-0.031575766447303,0.0571296633033248,0.923287930805624,0.5563473105430603,0.4362085461616516,0.7804892659187317,1
156,0.9471117354976608,0.5493386224610838,1.0256240944003845,0.5957000851631165,0.4191997647285461,0.7552475333213806,1
157,1.880446683056332,0.603795200028937,0.8534205570072391,0.8060877919197083,0.4072180390357971,0.7237269282341003,1
158,1.7553567341473582,0.0009025267857823,1.1081118066757825,0.9889389872550964,0.4046314358711242,0.7468335032463074,1
159,0.2420977024591417,0.3837529854392958,1.099551188187144,0.9889675974845886,0.4064010083675384,0.7585627436637878,1
160,-0.015055712181388,0.7545317947512404,1.0606825733352083,0.9909868240356444,0.4020809233188629,0.769070565700531,0
161,0.5235851577600883,0.1971389412102453,0.9971509631488166,0.9626832008361816,0.4050594270229339,0.7547775506973267,0
162,0.9300102133174892,0.1661046447882137,0.9883940461999242,0.757377028465271,0.4078106880187988,0.7703245878219604,0
163,0.881760120213894,0.678918128917693,0.9720039014240368,0.6100820899009705,0.4095683097839355,0.7598907351493835,0
164,0.2153491966197664,0.267425510816918,0.9417849738202092,0.6084269881248474,0.3983308374881744,0.7680373191833496,0
165,0.063006744275766,0.0307942329087829,0.9368288303339386,0.6034067273139954,0.3968167006969452,0.7696065902709961,0
166,0.3734713564200446,0.5929178978705353,0.8729752681623955,0.561163067817688,0.4053483009338379,0.7488305568695068,0
167,0.9831394940147336,0.6607186704068655,1.286353937682362,0.3575806319713592,0.4157713055610657,0.830629289150238,0
168,0.7979603216494203,-0.0037963401495956,0.9412591322520236,0.1702361553907394,0.4161496162414551,0.8070877194404602,0
169,0.2338299072686867,0.3839718159541734,1.086541484237953,0.1703151613473892,0.4162155091762543,0.8046923875808716,0
170,0.0016967442683198,0.7049426419502934,0.8724581890538236,0.1692693680524826,0.4072955250740051,0.7731725573539734,0
171,0.4448654052312699,0.1512966894965665,1.0276064005537715,0.166190043091774,0.4038045108318329,0.7790777087211609,0
172,0.9839929534026656,0.1146157475543852,1.017609980297787,0.1733312457799911,0.4001471698284149,0.7837748527526855,0
173,0.7896435218319576,0.6773054835001721,0.90568668458797,0.1633941978216171,0.4002575874328613,0.7739631533622742,0
174,0.2698998291878628,0.3895636749363629,0.9522178806650006,0.1629315465688705,0.4134652614593506,0.7750808596611023,0
175,0.0353039730698348,0.0345826948469388,1.037940340724162,0.1642549335956573,0.4136049747467041,0.7926337122917175,0
176,0.4532269099495178,0.5631420371673059,1.1196757424338426,0.166206955909729,0.4081396758556366,0.8339744806289673,0
177,0.920891593574521,0.6026577443748141,1.1286359216813304,0.1581634581089019,0.3989072740077972,0.801888644695282,0
178,0.7804935195479387,0.0468232199125469,1.0127050735823884,0.1563736647367477,0.4012318253517151,0.8136706352233887,0
179,0.1399466792217526,0.4202473690690548,1.1344368434989012,0.1582351475954055,0.4058229625225067,0.8236221671104431,0
180,0.0337871918566966,0.7265047683192188,1.0211007019605347,0.1565923541784286,0.4093252718448639,0.8476293683052063,0
181,0.4571700140888122,0.0804824886345234,0.9816242532434708,0.1570070832967758,0.4046675264835357,0.8397756814956665,0
182,0.975490627074824,0.2092602972435564,1.0052976978845003,0.1558274328708648,0.4116606712341308,0.8375579118728638,0
183,0.8289509105264983,0.7526042414988711,0.895843120953148,0.1598762273788452,0.4254195392131805,0.8357647061347961,0
184,0.2903260098692367,0.3495484122225851,0.8962551857641705,0.1598527729511261,0.420786589384079,0.8268706202507019,0
185,-0.0016946514999056,-0.0436555061131969,0.9894465323304176,0.161788061261177,0.4174158275127411,0.8187175989151001,0
186,0.4958681723442557,0.6472086328701807,0.9305143564825976,0.1634057611227035,0.4314237534999847,0.7852460741996765,0
187,0.9478250693370096,0.6028030138142554,0.9971608035065348,0.1669404357671737,0.4316360652446747,0.7615014314651489,0
188,0.8350765558983297,0.0229956303792059,1.0539532343557687,0.1725398749113083,0.4304017126560211,0.7684226632118225,0
189,0.2161171222081455,0.3666044462230454,1.047085141399089,0.170890524983406,0.4238639771938324,0.7513636946678162,0
190,-0.0397699621211288,0.7504593720991043,0.9651115681407972,0.1750682443380355,0.42885422706604,0.7422708868980408,0
191,0.4585439788191007,0.2161753302020946,0.9536368979451226,0.1751124709844589,0.4387470185756683,0.737411618232727,0
192,0.9290627332402416,0.2154861476646521,0.9559851073055756,0.1690427660942077,0.4393767416477203,0.7295747399330139,0
193,0.7489629989933607,0.7437041550174702,0.9754327741478276,0.161070168018341,0.4377200305461883,0.7424625754356384,0
194,0.1887906188725768,0.3525935864528137,1.1089984598607492,0.1620187610387802,0.4379073679447174,0.7798973917961121,0
195,-0.0399351003293041,-0.003256077839075,0.9677509995979392,0.1643216907978058,0.4395780265331268,0.776404857635498,0
196,0.5206026842921853,0.6242404600575109,0.8748095862666996,0.1654219925403595,0.435756504535675,0.7678418755531311,0
197,1.0207270113512543,0.6006817631230885,0.8425064084226985,0.1755882799625396,0.4355511367321014,0.7439478039741516,0
198,0.8513327177817583,0.0384943300016325,1.1071703117419207,0.1773372590541839,0.4362505376338959,0.7535990476608276,0
199,0.2859433251364894,0.3947244229589707,0.9548045330720204,0.1768473386764526,0.439622700214386,0.737164318561554,0
200,0.0507220700888001,0.6652003832618884,0.8992791499379725,0.1718107312917709,0.4237168431282043,0.7260400652885437,0
201,0.3827042617474435,0.1783093840681326,1.2253954734904209,0.1697623431682586,0.4203909933567047,0.7777060866355896,0
202,0.9533901760515516,0.192040852708876,0.9426051165645508,0.1729254573583603,0.4184485375881195,0.7754877805709839,0
203,0.8443644691066509,0.7708452951212058,0.9224832088224793,0.1825505048036575,0.4235156178474426,0.7664961218833923,0
204,0.2608130551859489,0.3002805420096633,1.0906597819532584,0.1816663593053817,0.4177429378032684,0.7625073194503784,0
205,0.0315913520726316,-0.05169771277571,1.0744173539845248,0.1776175945997238,0.4157223701477051,0.7810790538787842,0
206,0.4164288964513118,0.6512065465926306,1.0266191796399533,0.173842504620552,0.4202268719673157,0.8061405420303345,0
207,0.965406347928034,0.5676766218514199,1.02917158015318,0.1659844666719436,0.4148002564907074,0.8354192972183228,0
208,0.7735853477000985,0.0226150479895356,1.0230921515483449,0.1579651087522506,0.4141448438167572,0.8207303881645203,0
209,0.3343197268291331,0.4427133632698316,1.0926019063885812,0.158185064792633,0.4198579788208008,0.8445072174072266,0
210,0.058502917327793,0.7005488727104408,1.1410414476446331,0.1579069644212722,0.425542265176773,0.8870965838432312,0
211,0.4298565885136673,0.0669084364002876,1.002408961237857,0.1590582579374313,0.4181977212429046,0.8440293669700623,0
212,1.044063451227337,0.2814728593180647,1.0814263957404104,0.1716790646314621,0.4258438646793365,0.8669220209121704,0
213,0.8965501221375081,0.7939758960731074,1.1059241381173488,0.1775609254837036,0.4298083484172821,0.8977751135826111,0
214,0.1735790828356042,0.3985579941433928,1.0111236658011151,0.1787491291761398,0.4412228763103485,0.8838450312614441,0
215,0.0263924006077349,0.0035008359250529,1.0803522020567775,0.1790196895599365,0.4434175491333008,0.8848993182182312,0
216,0.4406180539241072,0.618745405122228,0.98566513112807,0.1797041147947311,0.4379607141017914,0.8777567148208618,0
217,0.9206535241504072,0.5385089442961206,0.9886017105024846,0.1739429086446762,0.4337214529514313,0.8712118268013,0
218,0.804813810676456,-0.0376515818626681,1.0012671939902753,0.1770704537630081,0.4312590062618255,0.8673893213272095,0
219,0.2254850376472611,0.4479430116753693,1.0752754818207728,0.1772228330373764,0.4322259128093719,0.8650051355361938,0
220,0.0140673496290521,0.7277563415243526,1.117709065008438,0.179416999220848,0.4374902248382568,0.8607582449913025,0
221,0.5466630555291389,0.1763025306987956,0.8388625051013392,0.1841236650943756,0.4448989927768707,0.834337055683136,0
222,0.8949027775316912,0.1541980516772486,0.7306667993550136,0.1643013507127761,0.4346437454223633,0.782706618309021,0
223,0.8372375713876603,0.7506351906705552,1.0047062755692322,0.1575906574726104,0.4266059398651123,0.7651395201683044,0
224,0.2221410799954125,0.3731023257935734,0.9816297692602536,0.1567401140928268,0.4234894812107086,0.7597591876983643,0
225,-0.0063637780360705,0.1394595386372835,0.9435175692228446,0.1584821194410324,0.4316566586494446,0.7356284856796265,0
226,0.4266674712580443,0.6626787570942024,1.0693873593036938,0.1580610871315002,0.4389677941799164,0.7503401041030884,0
227,0.9057173400991012,0.5271788973367167,0.8835252707661343,0.1562922894954681,0.4375248849391937,0.7341052889823914,0
228,0.8298716884067985,-0.040190783513649,0.9161466305931708,0.1589784026145935,0.4374637603759765,0.7202330231666565,0
229,0.2461368295419461,0.4117607781350518,0.8933101649213876,0.1587600260972976,0.433094322681427,0.6893995404243469,0
230,0.0751488185554121,0.7455011369341209,0.90994502290591,0.1557781398296356,0.4368529319763183,0.6524454355239868,0
231,0.5287328343733337,0.0869685413600935,1.0331687456041454,0.1548314541578292,0.4304947853088379,0.6834837198257446,0
232,0.8946486997403751,0.2314151881028056,0.996297936973381,0.1545857936143875,0.4364171922206878,0.7212098836898804,0
233,0.7751863048597942,0.73666507505394,1.1598147638047365,0.1481449455022812,0.4335887134075165,0.7500931024551392,0
234,0.1874373817069297,0.3037437536618329,0.9261317403108824,0.1486918926239013,0.4260358810424804,0.7413654327392578,0
235,-0.0243697181752153,0.0169452995550338,0.903218728373419,0.1497294008731842,0.4186675250530243,0.735226035118103,0
236,0.4456856155591512,0.6006273642381728,0.9173360121068916,0.1503218114376068,0.40852952003479,0.7095010876655579,0
237,0.8659223012807795,0.5957953584058946,1.1611089699517758,0.1454148739576339,0.4185939729213714,0.7573586702346802,0
238,0.734901321882049,-0.0444658163246002,0.9689191096871556,0.1360688656568527,0.4184734523296356,0.766299843788147,0
239,0.2548542256384178,0.348928087149332,1.0265015355584934,0.1360134035348892,0.4107215106487274,0.7882266640663147,0
240,0.0121369725286282,0.7303207459189732,0.8348664773058365,0.1389952152967453,0.4082511961460113,0.7774592041969299,0
241,0.4824325636040426,0.113993838053897,1.1804138164903568,0.1369526386260986,0.4098634719848633,0.8058193325996399,0
