timestamp,reconstructionError-0,reconstructionError-1,reconstructionError-2
122,0.18586763739585876,0.18586763739585876,0.18586763739585876
123,0.18970440328121185,0.18970440328121185,0.18970440328121185
124,0.18572713434696198,0.18572713434696198,0.18572713434696198
125,0.18414215743541718,0.18414215743541718,0.18414215743541718
126,0.18264664709568024,0.18264664709568024,0.18264664709568024
127,0.18083474040031433,0.18083474040031433,0.18083474040031433
128,0.18919458985328674,0.18919458985328674,0.18919458985328674
129,0.1811399906873703,0.1811399906873703,0.1811399906873703
130,0.17374595999717712,0.17374595999717712,0.17374595999717712
131,0.17344459891319275,0.17344459891319275,0.17344459891319275
132,0.18360689282417297,0.18360689282417297,0.18360689282417297
133,0.18346300721168518,0.18346300721168518,0.18346300721168518
134,0.1874024122953415,0.1874024122953415,0.1874024122953415
135,0.1866624802350998,0.1866624802350998,0.1866624802350998
136,0.18375207483768463,0.18375207483768463,0.18375207483768463
137,0.18713538348674774,0.18713538348674774,0.18713538348674774
138,0.1766754537820816,0.1766754537820816,0.1766754537820816
139,0.18436436355113983,0.18436436355113983,0.18436436355113983
140,0.18698197603225708,0.18698197603225708,0.18698197603225708
141,0.1854846030473709,0.1854846030473709,0.1854846030473709
142,0.1797073930501938,0.1797073930501938,0.1797073930501938
143,0.17413458228111267,0.17413458228111267,0.17413458228111267
144,0.18005779385566711,0.18005779385566711,0.18005779385566711
145,0.1762566864490509,0.1762566864490509,0.1762566864490509
146,0.18545643985271454,0.18545643985271454,0.18545643985271454
147,0.18721024692058563,0.18721024692058563,0.18721024692058563
148,0.18805605173110962,0.18805605173110962,0.18805605173110962
149,0.18247142434120178,0.18247142434120178,0.18247142434120178
150,0.1843883991241455,0.1843883991241455,0.1843883991241455
151,0.19275830686092377,0.19275830686092377,0.19275830686092377
152,0.24047300219535828,0.24047300219535828,0.24047300219535828
153,0.27850744128227234,0.27850744128227234,0.27850744128227234
154,0.26690685749053955,0.26690685749053955,0.26690685749053955
155,0.2665014863014221,0.2665014863014221,0.2665014863014221
156,0.26528698205947876,0.26528698205947876,0.26528698205947876
157,0.3141842782497406,0.3141842782497406,0.3141842782497406
158,0.3684444725513458,0.3684444725513458,0.3684444725513458
159,0.3723861873149872,0.3723861873149872,0.3723861873149872
160,0.3751618266105652,0.3751618266105652,0.3751618266105652
161,0.3673594295978546,0.3673594295978546,0.3673594295978546
162,0.3151240050792694,0.3151240050792694,0.3151240050792694
163,0.27445927262306213,0.27445927262306213,0.27445927262306213
164,0.27866238355636597,0.27866238355636597,0.27866238355636597
165,0.2762513756752014,0.2762513756752014,0.2762513756752014
166,0.26718613505363464,0.26718613505363464,0.26718613505363464
167,0.23133577406406403,0.23133577406406403,0.23133577406406403
168,0.17698603868484497,0.17698603868484497,0.17698603868484497
169,0.17660614848136902,0.17660614848136902,0.17660614848136902
170,0.16822603344917297,0.16822603344917297,0.16822603344917297
171,0.1700027883052826,0.1700027883052826,0.1700027883052826
172,0.17317575216293335,0.17317575216293335,0.17317575216293335
173,0.1691838949918747,0.1691838949918747,0.1691838949918747
174,0.16866624355316162,0.16866624355316162,0.16866624355316162
175,0.1731182336807251,0.1731182336807251,0.1731182336807251
176,0.18065224587917328,0.18065224587917328,0.18065224587917328
177,0.16996927559375763,0.16996927559375763,0.16996927559375763
178,0.171227365732193,0.171227365732193,0.171227365732193
179,0.17573629319667816,0.17573629319667816,0.17573629319667816
180,0.1800321787595749,0.1800321787595749,0.1800321787595749
181,0.17917199432849884,0.17917199432849884,0.17917199432849884
182,0.1775602102279663,0.1775602102279663,0.1775602102279663
183,0.18006816506385803,0.18006816506385803,0.18006816506385803
184,0.17780572175979614,0.17780572175979614,0.17780572175979614
185,0.17887824773788452,0.17887824773788452,0.17887824773788452
186,0.17335820198059082,0.17335820198059082,0.17335820198059082
187,0.16891372203826904,0.16891372203826904,0.16891372203826904
188,0.17194764316082,0.17194764316082,0.17194764316082
189,0.16613592207431793,0.16613592207431793,0.16613592207431793
190,0.1675201803445816,0.1675201803445816,0.1675201803445816
191,0.16516076028347015,0.16516076028347015,0.16516076028347015
192,0.16209092736244202,0.16209092736244202,0.16209092736244202
193,0.1629176288843155,0.1629176288843155,0.1629176288843155
194,0.1726328581571579,0.1726328581571579,0.1726328581571579
195,0.17241808772087097,0.17241808772087097,0.17241808772087097
196,0.17024505138397217,0.17024505138397217,0.17024505138397217
197,0.1677662581205368,0.1677662581205368,0.1677662581205368
198,0.17003577947616577,0.17003577947616577,0.17003577947616577
199,0.16552750766277313,0.16552750766277313,0.16552750766277313
200,0.15791518986225128,0.15791518986225128,0.15791518986225128
201,0.17014266550540924,0.17014266550540924,0.17014266550540924
202,0.17052893340587616,0.17052893340587616,0.17052893340587616
203,0.17135147750377655,0.17135147750377655,0.17135147750377655
204,0.16899360716342926,0.16899360716342926,0.16899360716342926
205,0.17152813076972961,0.17152813076972961,0.17152813076972961
206,0.17748725414276123,0.17748725414276123,0.17748725414276123
207,0.18097494542598724,0.18097494542598724,0.18097494542598724
208,0.1763812154531479,0.1763812154531479,0.1763812154531479
209,0.18117032945156097,0.18117032945156097,0.18117032945156097
210,0.19081230461597443,0.19081230461597443,0.19081230461597443
211,0.18205945193767548,0.18205945193767548,0.18205945193767548
212,0.18960371613502502,0.18960371613502502,0.18960371613502502
213,0.19813115894794464,0.19813115894794464,0.19813115894794464
214,0.19716234505176544,0.19716234505176544,0.19716234505176544
215,0.19637751579284668,0.19637751579284668,0.19637751579284668
216,0.19401805102825165,0.19401805102825165,0.19401805102825165
217,0.1908450871706009,0.1908450871706009,0.1908450871706009
218,0.19181646406650543,0.19181646406650543,0.19181646406650543
219,0.19301968812942505,0.19301968812942505,0.19301968812942505
220,0.19423331320285797,0.19423331320285797,0.19423331320285797
221,0.18748439848423004,0.18748439848423004,0.18748439848423004
222,0.17322933673858643,0.17322933673858643,0.17322933673858643
223,0.16663651168346405,0.16663651168346405,0.16663651168346405
224,0.16434311866760254,0.16434311866760254,0.16434311866760254
225,0.158294215798378,0.158294215798378,0.158294215798378
226,0.1624983698129654,0.1624983698129654,0.1624983698129654
227,0.15865769982337952,0.15865769982337952,0.15865769982337952
228,0.15629024803638458,0.15629024803638458,0.15629024803638458
229,0.14922311902046204,0.14922311902046204,0.14922311902046204
230,0.14006981253623962,0.14006981253623962,0.14006981253623962
231,0.14731448888778687,0.14731448888778687,0.14731448888778687
232,0.15406173467636108,0.15406173467636108,0.15406173467636108
233,0.1588098555803299,0.1588098555803299,0.1588098555803299
234,0.1575794667005539,0.1575794667005539,0.1575794667005539
235,0.15879075229167938,0.15879075229167938,0.15879075229167938
236,0.15197321772575378,0.15197321772575378,0.15197321772575378
237,0.1624099761247635,0.1624099761247635,0.1624099761247635
238,0.16265644133090973,0.16265644133090973,0.16265644133090973
239,0.16660740971565247,0.16660740971565247,0.16660740971565247
240,0.16618239879608154,0.16618239879608154,0.16618239879608154
241,0.1722402274608612,0.1722402274608612,0.1722402274608612
242,0.174274742603302,0.174274742603302,0.174274742603302
243,0.16305997967720032,0.16305997967720032,0.16305997967720032
244,0.1618092656135559,0.1618092656135559,0.1618092656135559
245,0.16007591784000397,0.16007591784000397,0.16007591784000397
246,0.15926852822303772,0.15926852822303772,0.15926852822303772
247,0.15258686244487762,0.15258686244487762,0.15258686244487762
248,0.15281179547309875,0.15281179547309875,0.15281179547309875
249,0.15439698100090027,0.15439698100090027,0.15439698100090027
250,0.16248726844787598,0.16248726844787598,0.16248726844787598
251,0.1578821986913681,0.1578821986913681,0.1578821986913681
252,0.16197599470615387,0.16197599470615387,0.16197599470615387
253,0.16306772828102112,0.16306772828102112,0.16306772828102112
254,0.16450762748718262,0.16450762748718262,0.16450762748718262
255,0.17053931951522827,0.17053931951522827,0.17053931951522827
256,0.1754835844039917,0.1754835844039917,0.1754835844039917
257,0.17920173704624176,0.17920173704624176,0.17920173704624176
258,0.17617084085941315,0.17617084085941315,0.17617084085941315
259,0.17022959887981415,0.17022959887981415,0.17022959887981415
260,0.17389313876628876,0.17389313876628876,0.17389313876628876
261,0.16895076632499695,0.16895076632499695,0.16895076632499695
262,0.16096678376197815,0.16096678376197815,0.16096678376197815
263,0.17367440462112427,0.17367440462112427,0.17367440462112427
264,0.17829982936382294,0.17829982936382294,0.17829982936382294
265,0.171331524848938,0.171331524848938,0.171331524848938
266,0.1697266399860382,0.1697266399860382,0.1697266399860382
267,0.1673014760017395,0.1673014760017395,0.1673014760017395
268,0.17163178324699402,0.17163178324699402,0.17163178324699402
269,0.17784878611564636,0.17784878611564636,0.17784878611564636
270,0.1675184965133667,0.1675184965133667,0.1675184965133667
271,0.1650848090648651,0.1650848090648651,0.1650848090648651
272,0.16628023982048035,0.16628023982048035,0.16628023982048035
273,0.15945731103420258,0.15945731103420258,0.15945731103420258
274,0.15504838526248932,0.15504838526248932,0.15504838526248932
275,0.16900239884853363,0.16900239884853363,0.16900239884853363
276,0.17230024933815002,0.17230024933815002,0.17230024933815002
277,0.1708654761314392,0.1708654761314392,0.1708654761314392
278,0.165675550699234,0.165675550699234,0.165675550699234
279,0.16745992004871368,0.16745992004871368,0.16745992004871368
280,0.16873635351657867,0.16873635351657867,0.16873635351657867
281,0.17357420921325684,0.17357420921325684,0.17357420921325684
282,0.16815339028835297,0.16815339028835297,0.16815339028835297
283,0.15979447960853577,0.15979447960853577,0.15979447960853577
284,0.15908654034137726,0.15908654034137726,0.15908654034137726
285,0.14729776978492737,0.14729776978492737,0.14729776978492737
286,0.14391933381557465,0.14391933381557465,0.14391933381557465
287,0.14515814185142517,0.14515814185142517,0.14515814185142517
288,0.15029582381248474,0.15029582381248474,0.15029582381248474
289,0.146964430809021,0.146964430809021,0.146964430809021
290,0.15100808441638947,0.15100808441638947,0.15100808441638947
291,0.14736951887607574,0.14736951887607574,0.14736951887607574
292,0.15435445308685303,0.15435445308685303,0.15435445308685303
293,0.1589527279138565,0.1589527279138565,0.1589527279138565
294,0.15773074328899384,0.15773074328899384,0.15773074328899384
295,0.16346687078475952,0.16346687078475952,0.16346687078475952
296,0.1686350256204605,0.1686350256204605,0.1686350256204605
297,0.1738429218530655,0.1738429218530655,0.1738429218530655
298,0.17132100462913513,0.17132100462913513,0.17132100462913513
299,0.17069874703884125,0.17069874703884125,0.17069874703884125
300,0.17011423408985138,0.17011423408985138,0.17011423408985138
301,0.17301630973815918,0.17301630973815918,0.17301630973815918
302,0.18806324899196625,0.18806324899196625,0.18806324899196625
303,0.1926497519016266,0.1926497519016266,0.1926497519016266
304,0.19775083661079407,0.19775083661079407,0.19775083661079407
305,0.20375940203666687,0.20375940203666687,0.20375940203666687
306,0.20242005586624146,0.20242005586624146,0.20242005586624146
307,0.1940433531999588,0.1940433531999588,0.1940433531999588
308,0.1961348056793213,0.1961348056793213,0.1961348056793213
309,0.19432640075683594,0.19432640075683594,0.19432640075683594
310,0.19232743978500366,0.19232743978500366,0.19232743978500366
311,0.18837369978427887,0.18837369978427887,0.18837369978427887
312,0.17958085238933563,0.17958085238933563,0.17958085238933563
313,0.17315922677516937,0.17315922677516937,0.17315922677516937
314,0.1704029142856598,0.1704029142856598,0.1704029142856598
315,0.15465517342090607,0.15465517342090607,0.15465517342090607
316,0.15663665533065796,0.15663665533065796,0.15663665533065796
317,0.1598311960697174,0.1598311960697174,0.1598311960697174
318,0.16101831197738647,0.16101831197738647,0.16101831197738647
319,0.15891428291797638,0.15891428291797638,0.15891428291797638
320,0.15040363371372223,0.15040363371372223,0.15040363371372223
321,0.15714344382286072,0.15714344382286072,0.15714344382286072
322,0.1510656177997589,0.1510656177997589,0.1510656177997589
323,0.15302833914756775,0.15302833914756775,0.15302833914756775
324,0.16089843213558197,0.16089843213558197,0.16089843213558197
325,0.16550344228744507,0.16550344228744507,0.16550344228744507
326,0.16016951203346252,0.16016951203346252,0.16016951203346252
327,0.15772002935409546,0.15772002935409546,0.15772002935409546
328,0.15626561641693115,0.15626561641693115,0.15626561641693115
329,0.16424405574798584,0.16424405574798584,0.16424405574798584
330,0.17169103026390076,0.17169103026390076,0.17169103026390076
331,0.17307722568511963,0.17307722568511963,0.17307722568511963
332,0.1739145815372467,0.1739145815372467,0.1739145815372467
333,0.17260520160198212,0.17260520160198212,0.17260520160198212
334,0.16862832009792328,0.16862832009792328,0.16862832009792328
335,0.16603270173072815,0.16603270173072815,0.16603270173072815
336,0.1704278141260147,0.1704278141260147,0.1704278141260147
337,0.17039340734481812,0.17039340734481812,0.17039340734481812
338,0.1674104779958725,0.1674104779958725,0.1674104779958725
339,0.1666479855775833,0.1666479855775833,0.1666479855775833
340,0.16756980121135712,0.16756980121135712,0.16756980121135712
341,0.16707390546798706,0.16707390546798706,0.16707390546798706
342,0.16578319668769836,0.16578319668769836,0.16578319668769836
343,0.16961905360221863,0.16961905360221863,0.16961905360221863
344,0.170096755027771,0.170096755027771,0.170096755027771
345,0.1667478084564209,0.1667478084564209,0.1667478084564209
346,0.1661447137594223,0.1661447137594223,0.1661447137594223
347,0.1729307770729065,0.1729307770729065,0.1729307770729065
348,0.17513401806354523,0.17513401806354523,0.17513401806354523
349,0.17364388704299927,0.17364388704299927,0.17364388704299927
350,0.18409886956214905,0.18409886956214905,0.18409886956214905
351,0.8497225642204285,0.8497225642204285,0.8497225642204285
352,1.5365248918533325,1.5365248918533325,1.5365248918533325
353,2.1925690174102783,2.1925690174102783,2.1925690174102783
354,2.8718955516815186,2.8718955516815186,2.8718955516815186
355,3.5480690002441406,3.5480690002441406,3.5480690002441406
356,4.246866226196289,4.246866226196289,4.246866226196289
357,4.8995585441589355,4.8995585441589355,4.8995585441589355
358,5.621480464935303,5.621480464935303,5.621480464935303
359,5.623219013214111,5.623219013214111,5.623219013214111
360,5.610044002532959,5.610044002532959,5.610044002532959
361,4.941714763641357,4.941714763641357,4.941714763641357
362,4.257223606109619,4.257223606109619,4.257223606109619
363,3.5995140075683594,3.5995140075683594,3.5995140075683594
364,2.914597272872925,2.914597272872925,2.914597272872925
365,2.245447874069214,2.245447874069214,2.245447874069214
366,1.5442923307418823,1.5442923307418823,1.5442923307418823
367,0.8830704689025879,0.8830704689025879,0.8830704689025879
368,0.15994325280189514,0.15994325280189514,0.15994325280189514
369,0.1590036153793335,0.1590036153793335,0.1590036153793335
370,0.16749459505081177,0.16749459505081177,0.16749459505081177
371,0.16414642333984375,0.16414642333984375,0.16414642333984375
372,0.1661851406097412,0.1661851406097412,0.1661851406097412
373,0.16809551417827606,0.16809551417827606,0.16809551417827606
374,0.17021895945072174,0.17021895945072174,0.17021895945072174
375,0.17449122667312622,0.17449122667312622,0.17449122667312622
376,0.17243866622447968,0.17243866622447968,0.17243866622447968
377,0.17824026942253113,0.17824026942253113,0.17824026942253113
378,0.17564687132835388,0.17564687132835388,0.17564687132835388
379,0.18025024235248566,0.18025024235248566,0.18025024235248566
380,0.17364086210727692,0.17364086210727692,0.17364086210727692
381,0.17862725257873535,0.17862725257873535,0.17862725257873535
382,0.17552217841148376,0.17552217841148376,0.17552217841148376
383,0.17171472311019897,0.17171472311019897,0.17171472311019897
384,0.17069680988788605,0.17069680988788605,0.17069680988788605
385,0.16242972016334534,0.16242972016334534,0.16242972016334534
386,0.17218369245529175,0.17218369245529175,0.17218369245529175
387,0.171029195189476,0.171029195189476,0.171029195189476
388,0.18181878328323364,0.18181878328323364,0.18181878328323364
389,0.17288517951965332,0.17288517951965332,0.17288517951965332
390,0.1682586669921875,0.1682586669921875,0.1682586669921875
391,0.1654849499464035,0.1654849499464035,0.1654849499464035
392,0.1753729283809662,0.1753729283809662,0.1753729283809662
393,0.17694324254989624,0.17694324254989624,0.17694324254989624
394,0.17685379087924957,0.17685379087924957,0.17685379087924957
395,0.17359834909439087,0.17359834909439087,0.17359834909439087
396,0.16559264063835144,0.16559264063835144,0.16559264063835144
397,0.16053782403469086,0.16053782403469086,0.16053782403469086
398,0.1573190838098526,0.1573190838098526,0.1573190838098526
399,0.16091229021549225,0.16091229021549225,0.16091229021549225
400,0.16448752582073212,0.16448752582073212,0.16448752582073212
401,0.16409817337989807,0.16409817337989807,0.16409817337989807
402,0.1554766446352005,0.1554766446352005,0.1554766446352005
403,0.15123184025287628,0.15123184025287628,0.15123184025287628
404,0.1567375510931015,0.1567375510931015,0.1567375510931015
405,0.1596086621284485,0.1596086621284485,0.1596086621284485
406,0.16411857306957245,0.16411857306957245,0.16411857306957245
407,0.168099507689476,0.168099507689476,0.168099507689476
408,0.16917109489440918,0.16917109489440918,0.16917109489440918
409,0.1695626676082611,0.1695626676082611,0.1695626676082611
410,0.17345291376113892,0.17345291376113892,0.17345291376113892
411,0.17931999266147614,0.17931999266147614,0.17931999266147614
412,0.18469253182411194,0.18469253182411194,0.18469253182411194
413,0.19100698828697205,0.19100698828697205,0.19100698828697205
414,0.18679872155189514,0.18679872155189514,0.18679872155189514
415,0.18939262628555298,0.18939262628555298,0.18939262628555298
416,0.18251849710941315,0.18251849710941315,0.18251849710941315
417,0.18198752403259277,0.18198752403259277,0.18198752403259277
418,0.17936158180236816,0.17936158180236816,0.17936158180236816
419,0.17833219468593597,0.17833219468593597,0.17833219468593597
420,0.17887669801712036,0.17887669801712036,0.17887669801712036
421,0.17555247247219086,0.17555247247219086,0.17555247247219086
422,0.17318707704544067,0.17318707704544067,0.17318707704544067
423,0.16883064806461334,0.16883064806461334,0.16883064806461334
424,0.1743047535419464,0.1743047535419464,0.1743047535419464
425,0.17125742137432098,0.17125742137432098,0.17125742137432098
426,0.17108602821826935,0.17108602821826935,0.17108602821826935
427,0.17592808604240417,0.17592808604240417,0.17592808604240417
428,0.17296674847602844,0.17296674847602844,0.17296674847602844
429,0.17764069139957428,0.17764069139957428,0.17764069139957428
430,0.17107443511486053,0.17107443511486053,0.17107443511486053
431,0.16594208776950836,0.16594208776950836,0.16594208776950836
432,0.16652165353298187,0.16652165353298187,0.16652165353298187
433,0.1653098464012146,0.1653098464012146,0.1653098464012146
434,0.1692417711019516,0.1692417711019516,0.1692417711019516
435,0.17422105371952057,0.17422105371952057,0.17422105371952057
436,0.17404833436012268,0.17404833436012268,0.17404833436012268
437,0.1718188375234604,0.1718188375234604,0.1718188375234604
438,0.1810830533504486,0.1810830533504486,0.1810830533504486
439,0.17903168499469757,0.17903168499469757,0.17903168499469757
440,0.18608541786670685,0.18608541786670685,0.18608541786670685
441,0.1927957534790039,0.1927957534790039,0.1927957534790039
442,0.1940387785434723,0.1940387785434723,0.1940387785434723
443,0.20505374670028687,0.20505374670028687,0.20505374670028687
444,0.19648377597332,0.19648377597332,0.19648377597332
445,0.19487391412258148,0.19487391412258148,0.19487391412258148
446,0.1975342184305191,0.1975342184305191,0.1975342184305191
447,0.19779181480407715,0.19779181480407715,0.19779181480407715
448,0.19365531206130981,0.19365531206130981,0.19365531206130981
449,0.19516950845718384,0.19516950845718384,0.19516950845718384
450,0.18639367818832397,0.18639367818832397,0.18639367818832397
451,0.1883263736963272,0.1883263736963272,0.1883263736963272
452,0.19177350401878357,0.19177350401878357,0.19177350401878357
453,0.18217062950134277,0.18217062950134277,0.18217062950134277
454,0.18142767250537872,0.18142767250537872,0.18142767250537872
455,0.1782710701227188,0.1782710701227188,0.1782710701227188
456,0.1761566698551178,0.1761566698551178,0.1761566698551178
457,0.17631343007087708,0.17631343007087708,0.17631343007087708
458,0.16994041204452515,0.16994041204452515,0.16994041204452515
459,0.16605742275714874,0.16605742275714874,0.16605742275714874
460,0.16941973567008972,0.16941973567008972,0.16941973567008972
461,0.1720133274793625,0.1720133274793625,0.1720133274793625
462,0.16324788331985474,0.16324788331985474,0.16324788331985474
463,0.16928577423095703,0.16928577423095703,0.16928577423095703
464,0.17181150615215302,0.17181150615215302,0.17181150615215302
465,0.17344269156455994,0.17344269156455994,0.17344269156455994
466,0.17122775316238403,0.17122775316238403,0.17122775316238403
467,0.16708552837371826,0.16708552837371826,0.16708552837371826
468,0.16848748922348022,0.16848748922348022,0.16848748922348022
469,0.17822971940040588,0.17822971940040588,0.17822971940040588
470,0.17256256937980652,0.17256256937980652,0.17256256937980652
471,0.17193388938903809,0.17193388938903809,0.17193388938903809
472,0.17221413552761078,0.17221413552761078,0.17221413552761078
473,0.17197784781455994,0.17197784781455994,0.17197784781455994
474,0.17359307408332825,0.17359307408332825,0.17359307408332825
475,0.16912846267223358,0.16912846267223358,0.16912846267223358
476,0.18763583898544312,0.18763583898544312,0.18763583898544312
477,0.190309077501297,0.190309077501297,0.190309077501297
478,0.18610797822475433,0.18610797822475433,0.18610797822475433
479,0.18160124123096466,0.18160124123096466,0.18160124123096466
480,0.19620215892791748,0.19620215892791748,0.19620215892791748
481,0.18441377580165863,0.18441377580165863,0.18441377580165863
